"No","Ch1","Ch2","Ch3","Ch4"
21594,0.13070757877713,0.130099958717487,0.194394453846191,0.544798008659192
21595,0.244134337140332,0.173946650747594,0.0760860366084853,0.505832975503589
21596,0.159206338559234,0.523303315500418,0.0805236512697215,0.236966694670627
21597,0.265335347545291,0.240035725584557,0.102222422923803,0.392406503946349
21598,0.107179847939157,0.31655651307148,0.293212407638305,0.283051231351059
21599,0.229905968614364,0.327502523351935,0.235307822947477,0.207283685086224
21600,0.0917390303535837,0.166145146592359,0.0887077440194961,0.653408079034561
21601,0.0572645898224268,0.152835817515716,0.15375354225552,0.636146050406337
21602,0.0435622091993067,0.353064268880047,0.29493616123877,0.308437360681876
21603,0.340462354846978,0.0559609051219239,0.198405786787707,0.405170953243391
21604,0.0407159243511917,0.26432938081542,0.375207863691777,0.319746831141612
21605,0.294183998477679,0.0614114634248982,0.359073032210992,0.285331505886431
21606,0.179389166716682,0.0503853302923132,0.412097737656228,0.358127765334777
21607,0.439737091340675,0.0825503408985631,0.0908730342596336,0.386839533501128
21608,0.303127250662583,0.365824723617337,0.0405059723692092,0.29054205335087
21609,0.0488563687060258,0.0750271026384769,0.435357466594655,0.440759062060843
21610,0.304399696201769,0.30424935719208,0.0591582543065921,0.332192692299559
21611,0.080998671667804,0.0552585722933742,0.517687934717426,0.346054821321396
21612,0.31013166284681,0.196432271456921,0.29410031841716,0.19933574727911
21613,0.0492116679398603,0.213786284453443,0.281174758785752,0.455827288820945
21614,0.114559787220221,0.366041866384007,0.306332241947309,0.213066104448462
21615,0.290619773851258,0.31747460868546,0.0599459280699388,0.331959689393344
21616,0.343223054043156,0.0295195187478609,0.403147356022496,0.224110071186486
21617,0.238358460779332,0.300852214283867,0.232768041871082,0.228021283065719
21618,0.228953608989455,0.12725028448537,0.270891059767578,0.372905046757596
21619,0.189690340056178,0.164921396406729,0.108369428509086,0.537018835028007
21620,0.0942219200388179,0.543478331140329,0.093964724870986,0.268335023949867
21621,0.225607101824047,0.294876155453846,0.208753047907284,0.270763694814823
21622,0.171238207025145,0.25888978221145,0.166338707888077,0.403533302875328
21623,0.443231480633822,0.37513938603336,0.0789499484784676,0.102679184854351
21624,0.625128613618603,0.104695656949868,0.121925153121006,0.148250576310523
21625,0.154317068750736,0.120893273924495,0.54157887904323,0.183210778281539
21626,0.645310729807233,0.0659432758253182,0.140820454041995,0.147925540325454
21627,0.126530531671625,0.301417832504792,0.427194306205176,0.144857329618406
21628,0.11648953248459,0.637671940107193,0.145605846618944,0.100232680789273
21629,0.509263812746841,0.162869795542348,0.164879610059127,0.162986781651683
21630,0.237967442103866,0.231971928804866,0.267606431669058,0.262454197422209
21631,0.171351094958062,0.0384711508290439,0.726720760563466,0.0634569936494279
21632,0.0743111043967132,0.273401338568356,0.491504640511228,0.160782916523703
21633,0.178755745162989,0.454820114097123,0.153907714004145,0.212516426735744
21634,0.0982956899616896,0.69136541048936,0.108767311843986,0.101571587704965
21635,0.0541877264874594,0.668594065602886,0.194324200336422,0.0828940075732332
21636,0.635505634297497,0.112553123814507,0.121198904886244,0.130742337001752
21637,0.56443166898752,0.198987005686885,0.0877172992030391,0.148864026122556
21638,0.0506438789335209,0.313258657021779,0.545225640808677,0.0908718232360234
21639,0.300165556330919,0.429751453649173,0.172254065237608,0.0978289247822999
21640,0.58186019659469,0.247021397380552,0.0706026499481299,0.100515756076628
21641,0.128582012581386,0.308736622153872,0.482601311576928,0.0800800536878141
21642,0.340014695490824,0.27553321102984,0.212058029961925,0.172394063517412
21643,0.0445847824336901,0.332891769473754,0.408948837633009,0.213574610459547
21644,0.291354415612284,0.252627357717677,0.203526265072992,0.252491961597047
21645,0.117806045057141,0.495808417271003,0.211919608493919,0.174465929177937
21646,0.189680845498763,0.300964616914515,0.358881524079444,0.150473013507278
21647,0.226382872771043,0.218623180331322,0.431123427938411,0.123870518959224
21648,0.325234206284913,0.112071128605721,0.389567399995421,0.173127265113946
21649,0.36279432352124,0.158946436739441,0.361175865818181,0.117083373921139
21650,0.165403145244361,0.284499807006412,0.406080960261984,0.144016087487243
21651,0.438759565186437,0.079517343032078,0.160002066087065,0.321721025694421
21652,0.0855687289331227,0.127025703910875,0.336353386419206,0.451052180736796
21653,0.505948402079154,0.229140656980186,0.0974647344862,0.167446206454459
21654,0.54576221686968,0.133241024632521,0.13386469928141,0.187132059216388
21655,0.339354813902125,0.0342971490553632,0.484750298998732,0.141597738043779
21656,0.435471455527457,0.146470090606578,0.224579063019166,0.193479390846798
21657,0.473877258877303,0.112064105754566,0.168513278790462,0.245545356577668
21658,0.386200892352547,0.134172792921625,0.302545874145423,0.177080440580405
21659,0.461226139215854,0.139591261166002,0.190213900242318,0.208968699375827
21660,0.139955047287413,0.116022729716895,0.39996399338568,0.344058229610013
21661,0.10513347633416,0.259356825708507,0.323087258491974,0.312422439465359
21662,0.0679821291376722,0.641427751068736,0.0605889776214297,0.230001142172162
21663,0.149591107543592,0.100645075199032,0.584803257719903,0.164960559537473
21664,0.0789261030816523,0.352094479486774,0.261736572080761,0.307242845350813
21665,0.376770263328185,0.219734385931185,0.180049299208272,0.223446051532358
21666,0.0861661510599013,0.421397662686255,0.278144806916798,0.214291379337045
21667,0.063075659856692,0.492482239532303,0.224778576319546,0.21966352429146
21668,0.34766211150927,0.203379432878455,0.205564029030384,0.243394426581891
21669,0.267757666138677,0.262511090216326,0.102554896104388,0.367176347540608
21670,0.169589807682542,0.50597501207738,0.113582819177947,0.210852361062132
21671,0.0828828263975221,0.366749654913083,0.426022846650834,0.124344672038561
21672,0.0509605019940749,0.276321377017816,0.490483441678217,0.182234679309892
21673,0.49551671616513,0.124263353426445,0.0685020996365489,0.311717830771876
21674,0.375627674294458,0.119210954031065,0.312743487674443,0.192417884000034
21675,0.276587200443564,0.22521589701767,0.181455407157434,0.316741495381331
21676,0.122097031735798,0.54838775748834,0.10794737081296,0.221567839962901
21677,0.440857492559039,0.0764493551689389,0.341471260194795,0.141221892077227
21678,0.129049599153147,0.460927785044696,0.312214614089496,0.0978080017126607
21679,0.245757338654092,0.413132660006287,0.0901097665840561,0.251000234755565
21680,0.223056907346461,0.0911423813996327,0.565805174099286,0.11999553715462
21681,0.279883131990791,0.0849307034032506,0.270057442099773,0.365128722506186
21682,0.40228134083211,0.284166596298361,0.0768146218233663,0.236737441046163
21683,0.281586594347652,0.0495561135246754,0.420404882255168,0.248452409872505
21684,0.377274268602524,0.0712800622564272,0.277626630010584,0.273819039130465
21685,0.165522901905425,0.266402329354859,0.190213142187285,0.37786162655243
21686,0.0911998556494927,0.408585675406686,0.290101615705713,0.210112853238109
21687,0.136458265762961,0.0803420454956282,0.546556399172671,0.236643289568739
21688,0.221051468892344,0.187836733380031,0.155230117355624,0.435881680372001
21689,0.161224453046457,0.607869812901349,0.078979352145036,0.151926381907158
21690,0.655438727848928,0.168280193561044,0.0488448716682395,0.127436206921789
21691,0.12783007379688,0.523376177410838,0.149174437706899,0.199619311085383
21692,0.052252709006621,0.254251711195325,0.554429559999568,0.139066019798486
21693,0.0900534407953207,0.628137821494828,0.0806022985296995,0.201206439180152
21694,0.182194620521472,0.284945736635546,0.236828151994543,0.29603149084844
21695,0.351870036021241,0.326781853675153,0.225661291055356,0.0956868192482511
21696,0.567050069842275,0.152507000727989,0.0603363332247902,0.220106596204946
21697,0.417633929146324,0.131411481114163,0.298799572295989,0.152155017443524
21698,0.186994904230095,0.0590865744776078,0.654145010591405,0.0997735107008921
21699,0.19862430469714,0.459650072625076,0.0376921563971384,0.304033466280646
21700,0.292462099743871,0.275119416191919,0.181519489008199,0.250898995056011
21701,0.397613874269362,0.130548131168168,0.106836860659969,0.365001133902501
21702,0.0384603198764006,0.53749940543118,0.0965869136527464,0.327453361039673
21703,0.0956844928025636,0.279315534442848,0.0918381748448925,0.533161797909695
21704,0.115085549433961,0.210787417719635,0.359137044874316,0.314989987972087
21705,0.149388485095944,0.0586435622103447,0.345526959278225,0.446440993415486
21706,0.118080081901108,0.336420917249251,0.108173266157384,0.437325734692256
21707,0.108160235032319,0.4802838275034,0.137793589442866,0.273762348021415
21708,0.044239961821611,0.443444643215368,0.103720253879181,0.40859514108384
21709,0.233250349637429,0.133638911069324,0.0707893499255662,0.562321389367681
21710,0.412964600282602,0.0719329174237519,0.0733433907673928,0.441759091526253
21711,0.052025125976668,0.404082369811766,0.212276099614259,0.331616404597307
21712,0.0967033571897155,0.218656021413558,0.0655044265143985,0.619136194882328
21713,0.474431480904989,0.0963308417319733,0.114453631171022,0.314784046192016
21714,0.0547301579665406,0.587916151269802,0.0400101018470715,0.317343588916586
21715,0.405828559494962,0.143643732900613,0.147588074728283,0.302939632876142
21716,0.130000212214494,0.150307609127142,0.164353082610328,0.555339096048036
21717,0.207676107782822,0.0524126195852378,0.361427962016714,0.378483310615227
21718,0.334514725808398,0.429358778015742,0.0416725748837597,0.194453921292101
21719,0.235718103421992,0.203052847510435,0.173769687696904,0.387459361370669
21720,0.431352902057791,0.158668242081749,0.0785936189404963,0.331385236919965
21721,0.139221828983753,0.254757325206262,0.381204559148624,0.224816286661361
21722,0.528717961149944,0.247813409521623,0.0394623478611448,0.184006281467288
21723,0.0650089000765097,0.344756015854484,0.193064555297976,0.39717052877103
21724,0.386533840604798,0.175807775445794,0.22972722445783,0.207931159491578
21725,0.0841145411347373,0.309185328220029,0.189859843970723,0.416840286674511
21726,0.0391330781165694,0.420678953780094,0.316981219929378,0.223206748173959
21727,0.296716112145064,0.0493106451864163,0.510468462765711,0.143504779902808
21728,0.0822745444529865,0.139361381391461,0.426250171002355,0.352113903153197
21729,0.211470660179367,0.275501282716494,0.18722255555779,0.325805501546348
21730,0.422961643195958,0.107715951101682,0.0803005121420525,0.389021893560307
21731,0.316871342267975,0.157766334127125,0.310703766460052,0.214658557144848
21732,0.310182214253905,0.252100228328448,0.135536274932076,0.302181282485571
21733,0.367047925949844,0.369891709777351,0.114153235541027,0.148907128731778
21734,0.0523806891429215,0.611894232191191,0.148226050605337,0.187499028060551
21735,0.253893718268207,0.355157649984655,0.0841766102808684,0.30677202146627
21736,0.469103814043158,0.225033169116424,0.138726812093911,0.167136204746508
21737,0.269715483399918,0.0694118407971876,0.546894386933924,0.11397828886897
21738,0.292038043755081,0.287421683894801,0.307575900800923,0.112964371549194
21739,0.0758286330631478,0.465644903810597,0.348457070213791,0.110069392912464
21740,0.0708734668090998,0.707409024271215,0.145600835964438,0.0761166729552479
21741,0.0784506938073694,0.530435107382529,0.209109854164359,0.182004344645743
21742,0.235451215206993,0.13464533576572,0.482761271336835,0.147142177690452
21743,0.352530115343286,0.400859561881206,0.0760443080515391,0.170566014723968
21744,0.360345275424618,0.144840746858143,0.401536077603297,0.0932779001139432
21745,0.294972674873028,0.194313385567191,0.316891715144799,0.193822224414982
21746,0.181679995113908,0.648101945158399,0.0526982335934925,0.1175198261342
21747,0.478300976428485,0.2854197204279,0.128108871092827,0.108170432050788
21748,0.377055442950149,0.362618127653607,0.1440872167503,0.116239212645945
21749,0.0608928656711605,0.534244062382378,0.285165004790916,0.119698067155546
21750,0.0726532098270372,0.117099704708707,0.598321900211521,0.211925185252734
21751,0.46804371175677,0.0524094671003256,0.385326944411429,0.0942198767314758
21752,0.446972007120191,0.120737110008951,0.180257723340201,0.252033159530657
21753,0.277509926717041,0.246906453088525,0.299278505274602,0.176305114919832
21754,0.0667594766895112,0.594991043728913,0.154771592241651,0.183477887339924
21755,0.17093375546966,0.303803015521414,0.346480897552416,0.178782331456509
21756,0.121691184354646,0.331629874386557,0.127806265142073,0.418872676116724
21757,0.169452642505109,0.449971258636125,0.0414423928168859,0.33913370604188
21758,0.247186312921123,0.213521932023092,0.193766498393268,0.345525256662517
21759,0.292947978749813,0.321626850265439,0.193419043288347,0.192006127696401
21760,0.177721715198101,0.0718928996934956,0.352664815965873,0.397720569142531
21761,0.121007936736435,0.23608461890685,0.325882144942809,0.317025299413906
21762,0.0479783416850248,0.600537352770372,0.0389707795666382,0.312513525977965
21763,0.431965722472842,0.0773357441505407,0.0542186393903107,0.436479893986307
21764,0.220978604860104,0.048817876934426,0.462118812074076,0.268084706131394
21765,0.391316594584029,0.146311363952008,0.115173255098209,0.347198786365754
21766,0.0972083991606809,0.31208473848963,0.0540930242532781,0.536613838096411
21767,0.102103560865289,0.198533178472616,0.331202096276203,0.368161164385893
21768,0.214998454318153,0.228241320586918,0.329893125449463,0.226867099645466
21769,0.205460621995436,0.151895681444914,0.124089154660181,0.51855454189947
21770,0.170697456826093,0.326177374631682,0.204125036920011,0.299000131622215
21771,0.0619425898865039,0.11493667449465,0.377315880239132,0.445804855379714
21772,0.109744444550611,0.263486438922397,0.278436082255708,0.348333034271284
21773,0.072997605902035,0.44479602106551,0.0649667760425637,0.417239596989891
21774,0.0424646811858937,0.130467420615082,0.522579220620091,0.304488677578933
21775,0.200420020856185,0.361881530304227,0.277998666320578,0.15969978251901
21776,0.449669868833789,0.254879234975753,0.174569289212523,0.120881606977935
21777,0.0981597614096899,0.0968163158959287,0.585035713609626,0.219988209084756
21778,0.318404345301164,0.222498754660528,0.210951751685555,0.248145148352752
21779,0.416114910158606,0.268901972319299,0.125959189907346,0.189023927614749
21780,0.196569040609252,0.153423314613891,0.502041865605548,0.147965779171309
21781,0.114594764628198,0.111165141949012,0.637063802989682,0.137176290433107
21782,0.413680109533545,0.0315323606639351,0.441785018637001,0.113002511165519
21783,0.350441013092723,0.162708722509414,0.216298134487183,0.270552129910679
21784,0.488305375167187,0.35182378845714,0.0687822265172608,0.0910886098584124
21785,0.198068361423984,0.450051552913515,0.289871206423784,0.0620088792387163
21786,0.137967522307735,0.143113680106558,0.337328134468593,0.381590663117114
21787,0.0710255493849659,0.715433619524823,0.0635032009015241,0.150037630188687
21788,0.461877440140294,0.342097275662373,0.0636725840311764,0.132352700166156
21789,0.143850278756421,0.355837282597905,0.309617800084814,0.190694638560861
21790,0.559185347936842,0.153177368081669,0.146148741398734,0.141488542582755
21791,0.329729278553882,0.240461400311288,0.224469888344608,0.205339432790223
21792,0.0630984889209552,0.318079393207304,0.496222772393557,0.122599345478184
21793,0.172540557569448,0.264862793407314,0.484869342063064,0.0777273069601742
21794,0.0325729382372748,0.493217404078398,0.338551258848676,0.135658398835651
21795,0.225459811344932,0.0383101891347346,0.549957272439096,0.186272727081238
21796,0.278492880024622,0.327532707983251,0.162808530647462,0.231165881344666
21797,0.25362277824598,0.3824594580886,0.191426007218171,0.172491756447249
21798,0.369995971774088,0.0584597578914321,0.405914062852247,0.165630207482233
21799,0.117105834007416,0.129921739057691,0.251366541054261,0.501605885880632
21800,0.108001159285654,0.109695270287772,0.403128989537795,0.379174580888779
21801,0.153273578502274,0.115171556664583,0.395307326322105,0.336247538511039
21802,0.0610806922463671,0.249189168712645,0.427628976223372,0.262101162817615
21803,0.125709136992855,0.128412354325964,0.54921990634768,0.196658602333501
21804,0.221379516253523,0.387087731854183,0.238602106202031,0.152930645690263
21805,0.555998352217864,0.0677596091185386,0.150651938117155,0.225590100546442
21806,0.092185757500697,0.399424345270726,0.258481959271665,0.249907937956912
21807,0.166886373531979,0.48774340988641,0.156563897829773,0.188806318751838
21808,0.363144135905829,0.110361092272713,0.211302832404773,0.315191939416685
21809,0.527164275969553,0.0759902044577519,0.0937619688454429,0.303083550727252
21810,0.52608870881802,0.0754545976230214,0.279882165605476,0.118574527953482
21811,0.259459314164124,0.374052808993333,0.284996199324461,0.0814916775180812
21812,0.228747566908132,0.0915440809003405,0.469973046418544,0.209735305772983
21813,0.213293098733236,0.599290781000756,0.0620778483710216,0.125338271894986
21814,0.12400837252626,0.244675730426854,0.487905152305722,0.143410744741164
21815,0.300205413581938,0.0804036574775925,0.413554173186873,0.205836755753596
21816,0.28114904430322,0.548686063201445,0.052055718518338,0.118109173976996
21817,0.0525811027638938,0.0922427049688075,0.715796541748528,0.139379650518771
21818,0.10555449949618,0.166055623541244,0.370370646483317,0.358019230479259
21819,0.238147677601639,0.273430414396648,0.124756028856937,0.363665879144777
21820,0.560058646264955,0.173741831168302,0.129809521093032,0.136390001473711
21821,0.195985687051817,0.14299361575061,0.530911161387249,0.130109535810324
21822,0.369979454806053,0.462160754500957,0.0742378473124805,0.0936219433805091
21823,0.177383511493383,0.437754614822248,0.274669962975894,0.110191910708475
21824,0.135506540157494,0.496422253794546,0.287315611838156,0.080755594209804
21825,0.0913065004439321,0.503603118997908,0.185616096054248,0.219474284503913
21826,0.281289110500477,0.362129722760258,0.282380499975999,0.0742006667632661
21827,0.0970469851332102,0.11201213427014,0.676725314321521,0.114215566275128
21828,0.093607300681818,0.593380871708163,0.129734615217878,0.183277212392141
21829,0.116969920386706,0.0826843566044386,0.621195232197262,0.179150490811593
21830,0.054359617093529,0.140225623035973,0.614613717010401,0.190801042860096
21831,0.265488125154894,0.396052693348329,0.161461299620267,0.17699788187651
21832,0.269551924706471,0.452744372315033,0.0687146819538941,0.208989021024601
21833,0.527165755481958,0.0636188430466944,0.231850959993627,0.17736444147772
21834,0.489248157322098,0.231131181969892,0.104395839979892,0.175224820728118
21835,0.0852728308554542,0.472022287792055,0.115453028612398,0.327251852740093
21836,0.0694578987672315,0.111376722934668,0.606026620462987,0.213138757835113
21837,0.158746942312463,0.0818604031348968,0.479535846595919,0.27985680795672
21838,0.276963202616774,0.114739967828587,0.390355308453369,0.217941521101269
21839,0.129491228568409,0.463683437709267,0.233713977720136,0.173111356002188
21840,0.560899993233198,0.0504279953750496,0.230563954336282,0.158108057055471
21841,0.443840217739136,0.241424962441799,0.122260041587538,0.192474778231528
21842,0.0709312706187152,0.179936042188178,0.540770591143517,0.20836209604959
21843,0.517821176142992,0.0977504530581423,0.104125092705685,0.280303278093181
21844,0.064589129253189,0.522168932536693,0.202386690271463,0.210855247938655
21845,0.308034947497509,0.183922500781337,0.288865642080215,0.21917690964094
21846,0.102350099370763,0.42098207734778,0.230856324783418,0.245811498498038
21847,0.307474133920609,0.111504422133813,0.400367343260425,0.180654100685154
21848,0.115259879924688,0.222503513980484,0.106629578992179,0.555607027102649
21849,0.408179851040269,0.38162964249262,0.0575373567987962,0.152653149668315
21850,0.520403393387222,0.144758811457976,0.0710870863840308,0.263750708770771
21851,0.136523890069731,0.579038284874278,0.0459060432285929,0.238531781827398
21852,0.355547504875753,0.182093331727233,0.232106373690619,0.230252789706395
21853,0.0725297191314819,0.142595649647909,0.463013746826168,0.32186088439444
21854,0.357554084311996,0.143901999992099,0.134089379207478,0.364454536488428
21855,0.142399703495036,0.466474418372818,0.0788502329625445,0.312275645169602
21856,0.332798325847094,0.258953801086738,0.239619782868509,0.168628090197659
21857,0.104760756680727,0.55873281386799,0.0822748526089096,0.254231576842373
21858,0.475562950527956,0.0838654193642263,0.0548171770122161,0.385754453095602
21859,0.318511788145264,0.118074455865669,0.0885943269344759,0.474819429054591
21860,0.356120999181247,0.418402411115789,0.0630669059003738,0.16240968380259
21861,0.126161923832184,0.128694372285484,0.499861129934077,0.245282573948255
21862,0.0306696184099953,0.39103268470351,0.355465018175913,0.222832678710582
21863,0.084997947899265,0.333772040278066,0.2357346123374,0.345495399485269
21864,0.327672050064193,0.396700467290947,0.0420070081625243,0.233620474482336
21865,0.121089468426521,0.377284710837001,0.329171449416756,0.172454371319722
21866,0.152205520611277,0.185311700621177,0.439441598103731,0.223041180663815
21867,0.0715385978156214,0.112891064968995,0.344478147924193,0.471092189291191
21868,0.129928969271667,0.107327690992923,0.501608079041962,0.261135260693448
21869,0.36212584381782,0.0943028860185157,0.16954352451193,0.374027745651734
21870,0.254213338651672,0.177019007231868,0.383356099167385,0.185411554949076
21871,0.653216154838562,0.0926731401534157,0.0458667743220632,0.208243930685959
21872,0.0398425152167918,0.479628998773746,0.359531020167062,0.120997465842401
21873,0.33446552610674,0.298722141639462,0.268549524933278,0.0982628073205192
21874,0.0827130587028777,0.577494003197167,0.167428067101006,0.172364870998949
21875,0.335970470615402,0.43380803575478,0.0678568871745402,0.162364606455278
21876,0.534634228323247,0.152567419198921,0.155024649093548,0.157773703384284
21877,0.0838392066328236,0.532953762226599,0.0936411277030381,0.289565903437539
21878,0.325231297028994,0.512973047209846,0.051095286009501,0.110700369751659
21879,0.293384946895642,0.334389631030113,0.10099989440174,0.271225527672504
21880,0.45333939595139,0.118446076920771,0.287048843870425,0.141165683257414
21881,0.104995979203949,0.436500096284277,0.221271915420326,0.237232009091448
21882,0.246780540923155,0.22194797058389,0.308448966963444,0.222822521529511
21883,0.0812041568684533,0.433742804430512,0.22726290214186,0.257790136559175
21884,0.241326032169151,0.536890960074491,0.0413448023252008,0.180438205431157
21885,0.0875963621251495,0.600547569372759,0.0716733522351934,0.240182716266898
21886,0.278114711530527,0.324871932272915,0.113224501713819,0.283788854482739
21887,0.158197915730987,0.0749962591391409,0.538936565507052,0.227869259622819
21888,0.0742542291441018,0.354856036421716,0.415079116962611,0.155810617471571
21889,0.177732692726493,0.311295196710149,0.360766431518269,0.150205679045089
21890,0.292764693146579,0.18227746202386,0.321973430518615,0.202984414310947
21891,0.502831797174019,0.0318581357389942,0.376412728053529,0.0888973390334578
21892,0.139689223846731,0.374054643910529,0.143225784351614,0.343030347891126
21893,0.162804948010295,0.530026118212232,0.125120325782378,0.182048607995095
21894,0.161649102411414,0.10309245825058,0.453439508815304,0.281818930522702
21895,0.0625960911152444,0.0530492481381353,0.766579831027179,0.117774829719441
21896,0.340597246519718,0.182812326875442,0.393213865316139,0.0833765612887014
21897,0.230655504005558,0.362607734913655,0.338817482900278,0.0679192781805092
21898,0.223176208327936,0.235773994303884,0.440801450181768,0.100248347186412
21899,0.274091307995882,0.198017192448336,0.46047039162087,0.0674211079349112
21900,0.129428066050621,0.16071178861958,0.182392060339654,0.527468084990145
21901,0.231238537774153,0.581369509079114,0.0416860827028107,0.145705870443921
21902,0.0724343737834038,0.21423340202642,0.575033251111644,0.138298973078532
21903,0.0639089124644017,0.135564314181474,0.681592651905612,0.118934121448512
21904,0.310374671388198,0.0641569752234673,0.459107157341989,0.166361196046345
21905,0.0378506221106008,0.561750616016596,0.257340871773797,0.143057890099006
21906,0.143508157518114,0.354954714147857,0.144367322683192,0.357169805650837
21907,0.0846063341905191,0.456267423407657,0.275521760027995,0.183604482373829
21908,0.281824750041911,0.135312639232108,0.266066626883423,0.316795983842558
21909,0.237505387045062,0.0853887515972698,0.421566924236955,0.255538937120713
21910,0.429163607453408,0.142869514621583,0.132984096061577,0.294982781863433
21911,0.203168422203052,0.455737886883835,0.125846565241106,0.215247125672006
21912,0.234365415975592,0.421520512002183,0.060051568435494,0.284062503586731
21913,0.167934599759405,0.378420318401616,0.134414116182498,0.319230965656482
21914,0.133893486255089,0.151202980861312,0.145839432468239,0.56906410041536
21915,0.245825305914484,0.0489575884380216,0.386631794554139,0.318585311093355
21916,0.096203819215376,0.0885869547810744,0.185958496658488,0.629250729345062
21917,0.169630865410499,0.132840594504081,0.249194942394004,0.448333597691416
21918,0.0645598640310126,0.0781460287751104,0.582067050655553,0.275227056538324
21919,0.2416320127002,0.0555954534262524,0.532675880706384,0.170096653167163
21920,0.177023633602617,0.219746467996939,0.17496298791677,0.428266910483674
21921,0.144217094625335,0.51190501980406,0.141087226709252,0.202790658861353
21922,0.433077237460253,0.164613116018581,0.0926910280483002,0.309618618472867
21923,0.183723213702113,0.101337568841076,0.24929713750615,0.465642079950661
21924,0.208341807818491,0.103046366553101,0.216074592194931,0.472537233433477
21925,0.328119939697708,0.185445952169896,0.294888414570977,0.191545693561419
21926,0.379022936045689,0.0723492094178237,0.164180955121071,0.384446899415417
21927,0.134295271171976,0.134393006357035,0.519455648777799,0.211856073693191
21928,0.193896337474127,0.439851331502292,0.0707933758230121,0.29545895520057
21929,0.119704190128353,0.0977351337322581,0.15234574131,0.630214934829389
21930,0.0626718959601629,0.283981302643672,0.307593001842336,0.345753799553829
21931,0.207978711222924,0.284732625415885,0.0787013250796945,0.428587338281496
21932,0.133595727183558,0.0399135933882978,0.5574945262626,0.268996153165544
21933,0.0961488069665506,0.441246489154971,0.0943828132905629,0.368221890587915
21934,0.141477813602786,0.299797438124634,0.259098309768119,0.299626438504461
21935,0.203363945096058,0.224333249875407,0.15459894865729,0.417703856371245
21936,0.260674636467819,0.240210079421631,0.198922562922008,0.300192721188542
21937,0.0831026861872257,0.104795128205413,0.574622008400127,0.237480177207234
21938,0.0506293411280823,0.468909569473904,0.158638536298959,0.321822553099055
21939,0.102258572513708,0.3180747484198,0.147998058971098,0.431668620095394
21940,0.409206097342302,0.242085511202512,0.104068447727513,0.244639943727673
21941,0.115725556068829,0.0682779430985964,0.342708882893454,0.473287617939121
21942,0.193373773463992,0.380772678151498,0.229765867050234,0.196087681334276
21943,0.0967632977379504,0.336012629595404,0.110570445228342,0.456653627438304
21944,0.0688289937371554,0.323127354508566,0.32779884974666,0.280244802007618
21945,0.113375798971803,0.304991368717198,0.111086210889235,0.470546621421765
21946,0.416173412561593,0.13173446255871,0.116944036975047,0.335148087904651
21947,0.427222384705032,0.138147099446935,0.111547739417583,0.323082776430449
21948,0.131367880930667,0.397436719164427,0.270520294441433,0.200675105463473
21949,0.0930490858601674,0.319793525648236,0.162062903006472,0.425094485485125
21950,0.112302434589952,0.415046997611949,0.100545200035197,0.372105367762902
21951,0.129028843141461,0.203741490602948,0.282935411757925,0.384294254497666
21952,0.364536055036723,0.0715021374629453,0.0835865357313523,0.48037527176898
21953,0.322179545811856,0.269437050216659,0.0931077621940956,0.315275641777389
21954,0.157232792170932,0.100724121839267,0.125360534831255,0.616682551158546
21955,0.34823494541081,0.110260845276534,0.20205504717187,0.339449162140786
21956,0.0777721747416652,0.119697186102352,0.141274229574417,0.661256409581566
